timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1697665855043,10,Edit Comment,400,,Load Test Scenario 3 2-3,text,false,Status code should be 200,800,508,40,73,http://localhost:8081/api/comment/auth/editor?commentId=&content=&name=,10,0,2
1697665855055,9,Show Comments of a Post,400,,Load Test Scenario 3 2-3,text,false,Test failed: text expected to contain /commentId/,800,465,40,73,http://localhost:8081/api/post/Comments?postId=,9,0,1
1697665855065,13,Delete Post Tear Down,400,,Load Test Scenario 3 2-3,text,false,Status code should be 200,800,597,40,73,http://localhost:8081/api/post/auth/manager?postId=,13,0,2
1697665825961,30043,Login,200,,Spike Test Scenario 3 4-10,text,false,"Responce body as text should contain ""LOGOUT""",11118,1185,30,73,http://localhost:8081/login?error,30036,0,1
1697665825961,30036,Login-0,302,,Spike Test Scenario 3 4-10,,true,,423,734,30,73,http://localhost:8081/authenticate,30036,0,1
1697665855997,7,Login-1,200,,Spike Test Scenario 3 4-10,text,true,,10695,451,30,73,http://localhost:8081/login?error,7,0,0
1697665856005,19,Create Post,500,,Spike Test Scenario 3 4-10,text,false,Status code should be 200,656,581,30,73,http://localhost:8081/api/post/auth/creator,18,0,0
1697665856024,9,Edit Post,400,,Spike Test Scenario 3 4-10,text,false,Status code should be 200,800,608,30,73,http://localhost:8081/api/post/auth/editor?postId=,9,0,2
1697665856035,8,Like Post,400,,Spike Test Scenario 3 4-10,text,false,Status code should be 200,800,489,30,73,http://localhost:8081/api/post/auth/likesUp?postId=,8,0,1
1697665856044,11,Create Post,500,,Spike Test Scenario 3 4-10,text,false,Status code should be 200,656,581,30,73,http://localhost:8081/api/post/auth/creator,11,0,1
1697665856056,9,Edit Post,400,,Spike Test Scenario 3 4-10,text,false,Status code should be 200,800,608,30,73,http://localhost:8081/api/post/auth/editor?postId=,9,0,1
1697665856067,8,Create Comment,400,,Spike Test Scenario 3 4-10,text,false,Status code should be 200,894,560,30,73,http://localhost:8081/api/comment/auth/creator,8,0,1
1697665856076,9,Edit Comment,400,,Spike Test Scenario 3 4-10,text,false,Status code should be 200,800,508,30,73,http://localhost:8081/api/comment/auth/editor?commentId=&content=&name=,9,0,2
1697665856086,9,Show Comments of a Post,400,,Spike Test Scenario 3 4-10,text,false,Test failed: text expected to contain /commentId/,800,465,30,73,http://localhost:8081/api/post/Comments?postId=,8,0,1
1697665856095,12,Delete Post Tear Down,400,,Spike Test Scenario 3 4-10,text,false,Status code should be 200,800,595,30,73,http://localhost:8081/api/post/auth/manager?postId=,12,0,2
