timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1697729303692,8982,Login-0,302,,Spike Test  4-50,,true,,412,710,41,116,http://localhost:8081/authenticate,8982,0,0
1697729312676,25333,Login-1,200,,Spike Test  4-50,text,true,,28096,440,41,116,http://localhost:8081/,25330,0,0
1697729308052,30015,Create Post,500,,Load Test  2-10,text,false,Status code should be 200,773,581,20,116,http://localhost:8081/api/post/auth/creator,30014,0,0
1697729338068,9,Delete Post,400,,Load Test  2-10,text,false,Status code should be 200,800,591,20,116,http://localhost:8081/api/post/auth/manager?postId=,9,0,2
1697729309365,30052,Create Post,200,,Endurance Test  3-5,text,true,,561,581,10,118,http://localhost:8081/api/post/auth/creator,30051,0,0
1697729313313,26407,Register Random User,409,,Spike Test  4-31,text,false,Status code should be 200,689,677,43,119,http://localhost:8081/api/users/,26407,0,1
1697729304081,36184,Login,200,,Spike Test  4-47,text,true,,28508,1146,42,118,http://localhost:8081/,9404,0,0
1697729304081,9404,Login-0,302,,Spike Test  4-47,,true,,412,706,42,118,http://localhost:8081/authenticate,9404,0,0
1697729313486,26779,Login-1,200,,Spike Test  4-47,text,true,,28096,440,42,118,http://localhost:8081/,26776,0,0
1697729301826,38983,Login,200,,Spike Test  4-2,text,true,,28508,1158,42,119,http://localhost:8081/,11728,0,0
1697729301826,11728,Login-0,302,,Spike Test  4-2,,true,,412,718,42,119,http://localhost:8081/authenticate,11728,0,0
1697729313555,27254,Login-1,200,,Spike Test  4-2,text,true,,28096,440,42,119,http://localhost:8081/,27251,0,0
1697729313448,27636,Register Random User,409,,Stress Test  1-69,text,false,Status code should be 200,689,677,47,120,http://localhost:8081/api/users/,27636,0,2
1697729311088,30027,Create Post,500,,Endurance Test  3-4,text,false,Status code should be 200,773,581,10,120,http://localhost:8081/api/post/auth/creator,30027,0,0
1697729341117,10,Delete Post,400,,Endurance Test  3-4,text,false,Status code should be 200,800,607,10,120,http://localhost:8081/api/post/auth/manager?postId=,9,0,2
1697729310035,31207,Create Post,200,,Load Test  2-7,text,true,,561,581,20,120,http://localhost:8081/api/post/auth/creator,31207,0,0
1697729301992,39903,Login,200,,Spike Test  4-8,text,true,,28508,1178,44,121,http://localhost:8081/,11877,0,0
1697729301992,11877,Login-0,302,,Spike Test  4-8,,true,,412,738,44,121,http://localhost:8081/authenticate,11877,0,0
1697729313870,28025,Login-1,200,,Spike Test  4-8,text,true,,28096,440,44,121,http://localhost:8081/,28022,0,0
1697729303527,38463,Login,500,,Load Test  2-16,text,false,Status code should be 200,1185,1158,20,121,http://localhost:8081/,8431,0,0
1697729303527,8431,Login-0,302,,Load Test  2-16,,true,,412,718,20,121,http://localhost:8081/authenticate,8431,0,0
1697729311960,30030,Login-1,500,,Load Test  2-16,text,false,,773,440,20,121,http://localhost:8081/,30029,0,0
1697729294881,47538,Login,200,,Spike Test  4-21,text,true,,28508,1178,44,122,http://localhost:8081/,19009,0,0
1697729294881,19009,Login-0,302,,Spike Test  4-21,,true,,412,738,44,122,http://localhost:8081/authenticate,19009,0,0
1697729313891,28528,Login-1,200,,Spike Test  4-21,text,true,,28096,440,44,122,http://localhost:8081/,28525,0,0
1697729312564,30204,Register Random User,500,,Spike Test  4-32,text,false,Status code should be 200,773,677,44,122,http://localhost:8081/api/users/,30204,0,1
1697729304341,38598,Login,200,,Stress Test  1-94,text,true,,28508,1174,48,121,http://localhost:8081/,9603,0,0
1697729304341,9603,Login-0,302,,Stress Test  1-94,,true,,412,734,48,121,http://localhost:8081/authenticate,9603,0,0
1697729313946,28993,Login-1,200,,Stress Test  1-94,text,true,,28096,440,48,121,http://localhost:8081/,28990,0,0
1697729313169,30022,Create Post,500,,Load Test  2-4,text,false,Status code should be 200,773,581,20,121,http://localhost:8081/api/post/auth/creator,30022,0,0
1697729343192,15,Delete Post,400,,Load Test  2-4,text,false,Status code should be 200,800,595,20,121,http://localhost:8081/api/post/auth/manager?postId=,14,0,2
1697729310558,32683,Create Post,200,,Stress Test  1-85,text,true,,561,581,48,121,http://localhost:8081/api/post/auth/creator,32683,0,0
1697729304486,39077,Login,200,,Stress Test  1-100,text,true,,28508,1158,48,122,http://localhost:8081/,9846,0,0
1697729304486,9846,Login-0,302,,Stress Test  1-100,,true,,412,718,48,122,http://localhost:8081/authenticate,9846,0,0
1697729314334,29229,Login-1,200,,Stress Test  1-100,text,true,,28096,440,48,122,http://localhost:8081/,29226,0,0
1697729313750,30017,Create Post,500,,Stress Test  1-80,text,false,Status code should be 200,773,581,48,122,http://localhost:8081/api/post/auth/creator,30017,0,0
1697729343768,10,Delete Post,400,,Stress Test  1-80,text,false,Status code should be 200,800,589,48,122,http://localhost:8081/api/post/auth/manager?postId=,9,0,2
1697729314294,30026,Create Post,500,,Endurance Test  3-2,text,false,Status code should be 200,773,581,10,123,http://localhost:8081/api/post/auth/creator,30026,0,0
1697729344321,10,Delete Post,400,,Endurance Test  3-2,text,false,Status code should be 200,800,597,10,123,http://localhost:8081/api/post/auth/manager?postId=,9,0,2
1697729304626,39914,Login,500,,Spike Test  4-7,text,false,Status code should be 200,1185,1158,44,123,http://localhost:8081/,9896,0,0
1697729304626,9896,Login-0,302,,Spike Test  4-7,,true,,412,718,44,123,http://localhost:8081/authenticate,9896,0,0
1697729314524,30016,Login-1,500,,Spike Test  4-7,text,false,,773,440,44,123,http://localhost:8081/,30015,0,0
1697729314766,30024,Create Post,500,,Spike Test  4-6,text,false,Status code should be 200,773,581,44,123,http://localhost:8081/api/post/auth/creator,30023,0,0
1697729344791,10,Delete Post,400,,Spike Test  4-6,text,false,Status code should be 200,800,587,44,123,http://localhost:8081/api/post/auth/manager?postId=,9,0,2
1697729314892,30024,Create Post,500,,Endurance Test  3-9,text,false,Status code should be 200,773,581,10,123,http://localhost:8081/api/post/auth/creator,30024,0,0
1697729344918,9,Delete Post,400,,Endurance Test  3-9,text,false,Status code should be 200,800,601,10,123,http://localhost:8081/api/post/auth/manager?postId=,9,0,2
1697729315142,30044,Login,200,,Spike Test  4-42,text,false,"Responce body as text should contain ""LOGOUT""",11118,1165,44,123,http://localhost:8081/login?error,30037,0,0
1697729315142,30037,Login-0,302,,Spike Test  4-42,,true,,423,714,44,123,http://localhost:8081/authenticate,30037,0,0
1697729345180,6,Login-1,200,,Spike Test  4-42,text,true,,10695,451,44,123,http://localhost:8081/login?error,6,0,0
1697729310666,34542,Create Post,200,,Stress Test  1-84,text,true,,561,581,49,122,http://localhost:8081/api/post/auth/creator,34542,0,0
1697729315249,30214,Register Random User,409,,Stress Test  1-68,text,false,Status code should be 200,689,677,49,122,http://localhost:8081/api/users/,30214,0,1
1697729315850,30014,Delete Post,500,,Load Test  2-19,text,false,Status code should be 200,788,593,20,123,http://localhost:8081/api/post/auth/manager?postId=1484,30013,0,0
1697729295990,50115,Login,500,,Spike Test  4-16,text,false,Status code should be 200,1185,1186,43,123,http://localhost:8081/,20092,0,0
1697729295990,20092,Login-0,302,,Spike Test  4-16,,true,,412,746,43,123,http://localhost:8081/authenticate,20092,0,0
1697729316082,30023,Login-1,500,,Spike Test  4-16,text,false,,773,440,43,123,http://localhost:8081/,30023,0,0
1697729296531,49647,Login,500,,Load Test  2-9,text,false,Status code should be 200,1185,1178,20,122,http://localhost:8081/,19624,0,0
1697729296531,19624,Login-0,302,,Load Test  2-9,,true,,412,738,20,122,http://localhost:8081/authenticate,19624,0,0
1697729316156,30022,Login-1,500,,Load Test  2-9,text,false,,773,440,20,122,http://localhost:8081/,30022,0,0
1697729317064,30016,Create Post,500,,Stress Test  1-87,text,false,Status code should be 200,773,581,50,122,http://localhost:8081/api/post/auth/creator,30016,0,0
1697729347082,11,Delete Post,400,,Stress Test  1-87,text,false,Status code should be 200,800,603,50,122,http://localhost:8081/api/post/auth/manager?postId=,9,0,1
1697729317049,30172,Register Random User,500,,Stress Test  1-67,text,false,Status code should be 200,773,677,50,122,http://localhost:8081/api/users/,30172,0,1
1697729317347,30015,Delete Post,500,,Endurance Test  3-10,text,false,Status code should be 200,788,605,10,122,http://localhost:8081/api/post/auth/manager?postId=1485,30015,0,0
1697729317333,30047,Login,200,,Spike Test  4-41,text,false,"Responce body as text should contain ""LOGOUT""",11118,1181,42,122,http://localhost:8081/login?error,30039,0,0
1697729317333,30039,Login-0,302,,Spike Test  4-41,,true,,423,730,42,122,http://localhost:8081/authenticate,30039,0,0
1697729347373,7,Login-1,200,,Spike Test  4-41,text,true,,10695,451,42,122,http://localhost:8081/login?error,7,0,0
1697729317581,30052,Login,200,,Stress Test  1-75,text,false,"Responce body as text should contain ""LOGOUT""",11118,1177,50,121,http://localhost:8081/login?error,30042,0,0
1697729317581,30042,Login-0,302,,Stress Test  1-75,,true,,423,726,50,121,http://localhost:8081/authenticate,30042,0,0
1697729347625,8,Login-1,200,,Stress Test  1-75,text,true,,10695,451,50,121,http://localhost:8081/login?error,8,0,0
1697729347635,12,Create Post,500,,Stress Test  1-75,text,false,Status code should be 200,656,581,50,121,http://localhost:8081/api/post/auth/creator,12,0,0
1697729347649,12,Delete Post,400,,Stress Test  1-75,text,false,Status code should be 200,800,605,51,122,http://localhost:8081/api/post/auth/manager?postId=,12,0,2
1697729297065,50725,Login,500,,Load Test  2-8,text,false,Status code should be 200,1185,1174,20,122,http://localhost:8081/,20704,0,0
1697729297065,20704,Login-0,302,,Load Test  2-8,,true,,412,734,20,122,http://localhost:8081/authenticate,20704,0,0
1697729317769,30021,Login-1,500,,Load Test  2-8,text,false,,773,440,20,122,http://localhost:8081/,30020,0,0
1697729317890,30026,Create Post,500,,Stress Test  1-79,text,false,Status code should be 200,773,581,51,122,http://localhost:8081/api/post/auth/creator,30026,0,0
1697729347918,10,Delete Post,400,,Stress Test  1-79,text,false,Status code should be 200,800,601,51,122,http://localhost:8081/api/post/auth/manager?postId=,10,0,2
1697729318149,30018,Create Post,500,,Stress Test  1-86,text,false,Status code should be 200,773,581,51,122,http://localhost:8081/api/post/auth/creator,30017,0,0
1697729348168,14,Delete Post,400,,Stress Test  1-86,text,false,Status code should be 200,800,605,51,122,http://localhost:8081/api/post/auth/manager?postId=,14,0,2
1697729318402,30045,Login,200,,Stress Test  1-73,text,false,"Responce body as text should contain ""LOGOUT""",11118,1185,51,122,http://localhost:8081/login?error,30038,0,0
1697729318402,30038,Login-0,302,,Stress Test  1-73,,true,,423,734,51,122,http://localhost:8081/authenticate,30038,0,0
1697729348441,6,Login-1,200,,Stress Test  1-73,text,true,,10695,451,51,122,http://localhost:8081/login?error,6,0,0
1697729348449,14,Create Post,500,,Stress Test  1-73,text,false,Status code should be 200,656,581,51,122,http://localhost:8081/api/post/auth/creator,11,0,0
1697729348465,13,Delete Post,400,,Stress Test  1-73,text,false,Status code should be 200,800,605,51,122,http://localhost:8081/api/post/auth/manager?postId=,13,0,2
1697729318658,30046,Login,200,,Spike Test  4-40,text,false,"Responce body as text should contain ""LOGOUT""",11118,1161,41,122,http://localhost:8081/login?error,30037,0,0
1697729318658,30037,Login-0,302,,Spike Test  4-40,,true,,423,710,41,122,http://localhost:8081/authenticate,30037,0,0
1697729348696,8,Login-1,200,,Spike Test  4-40,text,true,,10695,451,41,122,http://localhost:8081/login?error,7,0,0
1697729318861,30012,Delete Post,500,,Endurance Test  3-8,text,false,Status code should be 200,788,593,10,121,http://localhost:8081/api/post/auth/manager?postId=1486,30012,0,0
1697729318934,30037,Login,200,,Spike Test  4-39,text,false,"Responce body as text should contain ""LOGOUT""",11118,1197,40,121,http://localhost:8081/login?error,30029,0,0
1697729318934,30029,Login-0,302,,Spike Test  4-39,,true,,423,746,40,121,http://localhost:8081/authenticate,30029,0,0
1697729348964,7,Login-1,200,,Spike Test  4-39,text,true,,10695,451,40,121,http://localhost:8081/login?error,6,0,0
1697729318847,30188,Register Random User,500,,Stress Test  1-66,text,false,Status code should be 200,773,677,51,120,http://localhost:8081/api/users/,30188,0,3
1697729307460,41655,Login,500,,Stress Test  1-78,text,false,Status code should be 200,1185,1174,51,120,http://localhost:8081/,11637,0,0
1697729307460,11637,Login-0,302,,Stress Test  1-78,,true,,412,734,51,120,http://localhost:8081/authenticate,11637,0,0
1697729319098,30017,Login-1,500,,Stress Test  1-78,text,false,,773,440,51,120,http://localhost:8081/,30016,0,0
1697729319208,30048,Login,200,,Spike Test  4-10,text,false,"Responce body as text should contain ""LOGOUT""",11118,1181,39,120,http://localhost:8081/login?error,30041,0,0
1697729319208,30041,Login-0,302,,Spike Test  4-10,,true,,423,730,39,120,http://localhost:8081/authenticate,30041,0,0
1697729349250,6,Login-1,200,,Spike Test  4-10,text,true,,10695,451,39,120,http://localhost:8081/login?error,6,0,0
1697729349257,12,Create Post,500,,Spike Test  4-10,text,false,Status code should be 200,656,581,39,120,http://localhost:8081/api/post/auth/creator,12,0,0
1697729349270,13,Delete Post,400,,Spike Test  4-10,text,false,Status code should be 200,800,589,39,120,http://localhost:8081/api/post/auth/manager?postId=,13,0,3
1697729307814,41634,Login,500,,Load Test  2-1,text,false,Status code should be 200,1185,1182,20,121,http://localhost:8081/,11608,0,0
1697729307814,11608,Login-0,302,,Load Test  2-1,,true,,412,742,20,121,http://localhost:8081/authenticate,11608,0,0
1697729319423,30025,Login-1,500,,Load Test  2-1,text,false,,773,440,20,121,http://localhost:8081/,30025,0,0
1697729319497,30012,Create Post,500,,Load Test  2-6,text,false,Status code should be 200,773,581,20,121,http://localhost:8081/api/post/auth/creator,30012,0,0
1697729349510,12,Delete Post,400,,Load Test  2-6,text,false,Status code should be 200,800,601,20,121,http://localhost:8081/api/post/auth/manager?postId=,10,0,2
1697729319534,30040,Login,200,,Stress Test  1-72,text,false,"Responce body as text should contain ""LOGOUT""",11118,1173,52,121,http://localhost:8081/login?error,30032,0,0
1697729319534,30032,Login-0,302,,Stress Test  1-72,,true,,423,722,52,121,http://localhost:8081/authenticate,30032,0,0
1697729349567,7,Login-1,200,,Stress Test  1-72,text,true,,10695,451,52,121,http://localhost:8081/login?error,7,0,0
1697729349575,13,Create Post,500,,Stress Test  1-72,text,false,Status code should be 200,656,581,52,121,http://localhost:8081/api/post/auth/creator,11,0,0
1697729349590,12,Delete Post,400,,Stress Test  1-72,text,false,Status code should be 200,800,607,52,121,http://localhost:8081/api/post/auth/manager?postId=,12,0,2
1697729319765,30049,Login,200,,Spike Test  4-38,text,false,"Responce body as text should contain ""LOGOUT""",11118,1189,39,121,http://localhost:8081/login?error,30038,0,0
1697729319765,30038,Login-0,302,,Spike Test  4-38,,true,,423,738,39,121,http://localhost:8081/authenticate,30038,0,0
1697729349803,11,Login-1,200,,Spike Test  4-38,text,true,,10695,451,39,121,http://localhost:8081/login?error,10,0,0
1697729320031,30037,Login,200,,Spike Test  4-45,text,false,"Responce body as text should contain ""LOGOUT""",11118,1197,38,120,http://localhost:8081/login?error,30026,0,0
1697729320031,30026,Login-0,302,,Spike Test  4-45,,true,,423,746,38,120,http://localhost:8081/authenticate,30026,0,0
1697729350058,10,Login-1,200,,Spike Test  4-45,text,true,,10695,451,38,120,http://localhost:8081/login?error,9,0,0
1697729314488,35736,Delete Post,500,,Stress Test  1-93,text,false,Status code should be 200,773,595,52,119,http://localhost:8081/api/post/auth/manager?postId=1483,35736,0,0
1697729320574,30021,Create Post,500,,Load Test  2-2,text,false,Status code should be 200,773,581,20,119,http://localhost:8081/api/post/auth/creator,30021,0,0
1697729350596,13,Delete Post,400,,Load Test  2-2,text,false,Status code should be 200,800,601,20,119,http://localhost:8081/api/post/auth/manager?postId=,11,0,2
1697729320648,30186,Register Random User,500,,Stress Test  1-65,text,false,Status code should be 200,773,677,52,119,http://localhost:8081/api/users/,30186,0,2
1697729320858,30039,Login,200,,Spike Test  4-37,text,false,"Responce body as text should contain ""LOGOUT""",11118,1197,37,119,http://localhost:8081/login?error,30031,0,0
1697729320858,30031,Login-0,302,,Spike Test  4-37,,true,,423,746,37,119,http://localhost:8081/authenticate,30031,0,0
1697729350890,7,Login-1,200,,Spike Test  4-37,text,true,,10695,451,37,119,http://localhost:8081/login?error,6,0,0
1697729311448,40150,Create Post,200,,Load Test  2-14,text,true,,561,581,20,119,http://localhost:8081/api/post/auth/creator,40150,0,0
1697729322449,29410,Register Random User,409,,Stress Test  1-64,text,false,Status code should be 200,689,677,53,119,http://localhost:8081/api/users/,29410,0,1
1697729324059,28048,Register Random User,409,,Spike Test  4-5,text,false,Status code should be 200,689,677,36,119,http://localhost:8081/api/users/,28048,0,1
1697729325314,27267,Register Random User,409,,Stress Test  1-89,text,false,Status code should be 200,689,677,53,119,http://localhost:8081/api/users/,27267,0,1
1697729324248,30175,Register Random User,500,,Stress Test  1-63,text,false,Status code should be 200,773,677,54,120,http://localhost:8081/api/users/,30175,0,2
1697729325373,30014,Delete Post,500,,Stress Test  1-96,text,false,Status code should be 200,788,603,55,121,http://localhost:8081/api/post/auth/manager?postId=1488,30014,0,0
1697729326048,30177,Register Random User,500,,Stress Test  1-62,text,false,Status code should be 200,773,677,55,121,http://localhost:8081/api/users/,30177,0,2
1697729320329,36114,Delete Post,500,,Stress Test  1-92,text,false,Status code should be 200,773,611,55,121,http://localhost:8081/api/post/auth/manager?postId=1487,36113,0,0
1697729327683,29041,Register Random User,409,,Stress Test  1-83,text,false,Status code should be 200,689,677,56,122,http://localhost:8081/api/users/,29041,0,1
1697729327848,29139,Register Random User,409,,Stress Test  1-61,text,false,Status code should be 200,689,677,56,122,http://localhost:8081/api/users/,29139,0,2
1697729311602,46350,Create Post,200,,Load Test  2-5,text,true,,561,581,20,122,http://localhost:8081/api/post/auth/creator,46350,0,0
1697729310928,47560,Login,200,,Endurance Test  3-3,text,true,,28508,1178,10,123,http://localhost:8081/,17783,0,0
1697729310928,17783,Login-0,302,,Endurance Test  3-3,,true,,412,738,10,123,http://localhost:8081/authenticate,17783,0,0
1697729328712,29776,Login-1,200,,Endurance Test  3-3,text,true,,28096,440,10,123,http://localhost:8081/,29773,0,0
1697729329649,29184,Register Random User,409,,Stress Test  1-60,text,false,Status code should be 200,689,677,57,123,http://localhost:8081/api/users/,29184,0,1
1697729329813,29306,Register Random User,409,,Spike Test  4-69,text,false,Status code should be 200,689,677,36,123,http://localhost:8081/api/users/,29306,0,2
1697729329063,30174,Register Random User,500,,Spike Test  4-70,text,false,Status code should be 200,773,677,35,122,http://localhost:8081/api/users/,30174,0,1
1697729330563,30175,Register Random User,500,,Spike Test  4-68,text,false,Status code should be 200,773,677,34,122,http://localhost:8081/api/users/,30175,0,1
1697729331314,30171,Register Random User,500,,Spike Test  4-67,text,false,Status code should be 200,773,677,33,121,http://localhost:8081/api/users/,30171,0,1
1697729331448,30196,Register Random User,500,,Stress Test  1-59,text,false,Status code should be 200,773,677,58,120,http://localhost:8081/api/users/,30195,0,1
1697729332080,30021,Delete Post,500,,Stress Test  1-99,text,false,Status code should be 200,788,605,59,121,http://localhost:8081/api/post/auth/manager?postId=1491,30020,0,0
1697729332062,30181,Register Random User,500,,Spike Test  4-66,text,false,Status code should be 200,773,677,32,121,http://localhost:8081/api/users/,30181,0,2
1697729311721,50652,Login,500,,Stress Test  1-81,text,false,Status code should be 200,1185,1182,59,120,http://localhost:8081/,20619,0,0
1697729311721,20619,Login-0,302,,Stress Test  1-81,,true,,412,742,59,120,http://localhost:8081/authenticate,20619,0,0
1697729332341,30032,Login-1,500,,Stress Test  1-81,text,false,,773,440,59,120,http://localhost:8081/,30032,0,0
1697729332423,30043,Login,200,,Stress Test  1-70,text,false,"Responce body as text should contain ""LOGOUT""",11118,1165,59,120,http://localhost:8081/login?error,30034,0,0
1697729332423,30034,Login-0,302,,Stress Test  1-70,,true,,423,714,59,120,http://localhost:8081/authenticate,30034,0,0
1697729362458,8,Login-1,200,,Stress Test  1-70,text,true,,10695,451,59,120,http://localhost:8081/login?error,8,0,0
1697729362470,12,Create Post,500,,Stress Test  1-70,text,false,Status code should be 200,656,581,59,120,http://localhost:8081/api/post/auth/creator,11,0,0
1697729362483,13,Delete Post,400,,Stress Test  1-70,text,false,Status code should be 200,800,593,59,120,http://localhost:8081/api/post/auth/manager?postId=,13,0,2
1697729311866,50836,Login,500,,Spike Test  4-49,text,false,Status code should be 200,1185,1162,31,120,http://localhost:8081/,20805,0,0
1697729311866,20805,Login-0,302,,Spike Test  4-49,,true,,412,722,31,120,http://localhost:8081/authenticate,20805,0,0
1697729332672,30030,Login-1,500,,Spike Test  4-49,text,false,,773,440,31,120,http://localhost:8081/,30030,0,0
1697729328490,34499,Delete Post,500,,Stress Test  1-90,text,false,Status code should be 200,773,605,59,119,http://localhost:8081/api/post/auth/manager?postId=1490,34499,0,0
1697729312423,50608,Create Post,500,,Spike Test  4-3,text,false,Status code should be 200,773,581,30,119,http://localhost:8081/api/post/auth/creator,50607,0,0
1697729363032,12,Delete Post,400,,Spike Test  4-3,text,false,Status code should be 200,800,595,30,119,http://localhost:8081/api/post/auth/manager?postId=,9,0,2
1697729313230,49836,Create Post,500,,Stress Test  1-95,text,false,Status code should be 200,773,581,59,119,http://localhost:8081/api/post/auth/creator,49836,0,0
1697729363067,10,Delete Post,400,,Stress Test  1-95,text,false,Status code should be 200,800,595,59,119,http://localhost:8081/api/post/auth/manager?postId=,10,0,2
1697729314343,48776,Create Post,500,,Stress Test  1-97,text,false,Status code should be 200,773,581,59,119,http://localhost:8081/api/post/auth/creator,48776,0,0
1697729363120,10,Delete Post,400,,Stress Test  1-97,text,false,Status code should be 200,800,593,59,119,http://localhost:8081/api/post/auth/manager?postId=,10,0,2
1697729315661,47547,Create Post,500,,Endurance Test  3-6,text,false,Status code should be 200,773,581,10,119,http://localhost:8081/api/post/auth/creator,47547,0,0
1697729363210,21,Delete Post,400,,Endurance Test  3-6,text,false,Status code should be 200,800,593,10,119,http://localhost:8081/api/post/auth/manager?postId=,21,0,2
1697729326920,36399,Delete Post,500,,Endurance Test  3-7,text,false,Status code should be 200,773,591,10,119,http://localhost:8081/api/post/auth/manager?postId=1489,36399,0,0
1697729332814,30595,Register Random User,409,,Spike Test  4-65,text,false,Status code should be 200,689,677,30,119,http://localhost:8081/api/users/,30595,0,2
1697729333248,30188,Register Random User,500,,Stress Test  1-58,text,false,Status code should be 200,773,677,59,118,http://localhost:8081/api/users/,30188,0,1
1697729333562,29941,Register Random User,409,,Spike Test  4-64,text,false,Status code should be 200,689,677,29,118,http://localhost:8081/api/users/,29941,0,2
1697729333641,29918,Register Random User,409,,Endurance Test  3-1,text,false,Status code should be 200,689,677,10,117,http://localhost:8081/api/users/,29918,0,2
1697729334145,29430,Register Random User,409,,Stress Test  1-91,text,false,Status code should be 200,689,677,59,117,http://localhost:8081/api/users/,29430,0,2
1697729334181,29472,Register Random User,409,,Load Test  2-15,text,false,Status code should be 200,689,677,20,117,http://localhost:8081/api/users/,29472,0,2
1697729334314,29472,Register Random User,409,,Spike Test  4-63,text,false,Status code should be 200,689,677,28,117,http://localhost:8081/api/users/,29472,0,1
1697729335063,28859,Register Random User,409,,Spike Test  4-62,text,false,Status code should be 200,689,677,27,117,http://localhost:8081/api/users/,28859,0,2
1697729335822,28417,Register Random User,409,,Spike Test  4-61,text,false,Status code should be 200,689,677,26,116,http://localhost:8081/api/users/,28417,0,2
1697729336563,27938,Register Random User,409,,Spike Test  4-60,text,false,Status code should be 200,689,677,25,115,http://localhost:8081/api/users/,27938,0,3
1697729336849,27921,Register Random User,409,,Stress Test  1-56,text,false,Status code should be 200,689,677,60,114,http://localhost:8081/api/users/,27921,0,1
1697729337312,27731,Register Random User,409,,Spike Test  4-59,text,false,Status code should be 200,689,677,24,114,http://localhost:8081/api/users/,27731,0,2
1697729312352,52787,Create Post,200,,Load Test  2-13,text,true,,561,581,20,113,http://localhost:8081/api/post/auth/creator,52787,0,0
1697729335048,30181,Register Random User,500,,Stress Test  1-57,text,false,Status code should be 200,773,677,60,113,http://localhost:8081/api/users/,30181,0,2
1697729338063,27374,Register Random User,409,,Spike Test  4-58,text,false,Status code should be 200,689,677,23,113,http://localhost:8081/api/users/,27374,0,1
1697729338081,27632,Register Random User,409,,Load Test  2-10,text,false,Status code should be 200,689,677,20,113,http://localhost:8081/api/users/,27632,0,1
1697729312637,53649,Login,200,,Spike Test  4-48,text,true,,28508,1150,22,113,http://localhost:8081/,25608,0,0
1697729312637,25608,Login-0,302,,Spike Test  4-48,,true,,412,710,22,113,http://localhost:8081/authenticate,25608,0,0
1697729338246,28040,Login-1,200,,Spike Test  4-48,text,true,,28096,440,22,113,http://localhost:8081/,28037,0,0
1697729312795,54051,Login,200,,Stress Test  1-76,text,true,,28508,1162,61,112,http://localhost:8081/,25538,0,0
1697729312795,25538,Login-0,302,,Stress Test  1-76,,true,,412,722,61,112,http://localhost:8081/authenticate,25538,0,0
1697729338333,28513,Login-1,200,,Stress Test  1-76,text,true,,28096,440,61,112,http://localhost:8081/,28509,0,0
1697729338648,28473,Register Random User,409,,Stress Test  1-55,text,false,Status code should be 200,689,677,61,112,http://localhost:8081/api/users/,28473,0,2
1697729338813,28572,Register Random User,409,,Spike Test  4-57,text,false,Status code should be 200,689,677,21,112,http://localhost:8081/api/users/,28572,0,2
1697729339563,30176,Register Random User,500,,Spike Test  4-56,text,false,Status code should be 200,773,677,20,113,http://localhost:8081/api/users/,30175,0,2
1697729340313,30169,Register Random User,500,,Spike Test  4-55,text,false,Status code should be 200,773,677,19,112,http://localhost:8081/api/users/,30168,0,2
1697729340447,30178,Register Random User,500,,Stress Test  1-54,text,false,Status code should be 200,773,677,63,111,http://localhost:8081/api/users/,30177,0,2
1697729340810,30024,Create Post,500,,Spike Test  4-2,text,false,Status code should be 200,773,581,18,111,http://localhost:8081/api/post/auth/creator,30024,0,2
1697729370835,12,Delete Post,400,,Spike Test  4-2,text,false,Status code should be 200,800,593,18,111,http://localhost:8081/api/post/auth/manager?postId=,11,0,3
1697729335610,35501,Delete Post,500,,Spike Test  4-1,text,false,Status code should be 200,773,603,18,112,http://localhost:8081/api/post/auth/manager?postId=1494,35500,0,0
1697729313634,57525,Create Post,500,,Load Test  2-3,text,false,Status code should be 200,773,581,20,112,http://localhost:8081/api/post/auth/creator,57524,0,0
1697729371160,11,Delete Post,400,,Load Test  2-3,text,false,Status code should be 200,800,591,20,112,http://localhost:8081/api/post/auth/manager?postId=,10,0,2
1697729341063,30197,Register Random User,500,,Spike Test  4-54,text,false,Status code should be 200,773,677,18,112,http://localhost:8081/api/users/,30196,0,1
1697729333777,37514,Delete Post,500,,Load Test  2-11,text,false,Status code should be 200,773,603,20,111,http://localhost:8081/api/post/auth/manager?postId=1493,37514,0,0
1697729334401,36944,Create Post,500,,Load Test  2-12,text,false,Status code should be 200,773,581,20,111,http://localhost:8081/api/post/auth/creator,36943,0,2
1697729371346,10,Delete Post,400,,Load Test  2-12,text,false,Status code should be 200,800,601,20,111,http://localhost:8081/api/post/auth/manager?postId=,9,0,2
1697729330099,41495,Delete Post,500,,Spike Test  4-4,text,false,Status code should be 200,773,601,17,111,http://localhost:8081/api/post/auth/manager?postId=1492,41495,0,0
1697729341130,30497,Register Random User,409,,Endurance Test  3-4,text,false,Status code should be 200,689,677,10,111,http://localhost:8081/api/users/,30497,0,2
1697729341991,30028,Create Post,500,,Load Test  2-16,text,false,Status code should be 200,773,581,20,111,http://localhost:8081/api/post/auth/creator,30028,0,1
1697729372020,10,Delete Post,400,,Load Test  2-16,text,false,Status code should be 200,800,601,20,111,http://localhost:8081/api/post/auth/manager?postId=,9,0,2
1697729341813,30364,Register Random User,409,,Spike Test  4-53,text,false,Status code should be 200,689,677,17,111,http://localhost:8081/api/users/,30364,0,2
1697729313662,58552,Login,200,,Stress Test  1-98,text,true,,28508,1146,64,110,http://localhost:8081/,27834,0,0
